"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"15600",,,"DLS:000017000015600","Dose study in synchrotron beamlines","Tayane Tanure França","false","Published (Approved)","02/2022","","Thesis",,,,,"false",,"true","true","I13-2-Diamond Manchester Imaging",,,"Technique Development, Biology and Bio-materials","",,,"Technique Development - Life Sciences & Biotech, Life Sciences & Biotech, Imaging, Tomography",,,"23/12/2022"
"14510","10.34726/hss.2022.86962",,"DLS:00000B000014510","Determination of correlations between element distributions in bone samples measured with high resolution X-ray element imaging","Lukas Warnung","false","Published (Approved)","01/2022","","Thesis",,,,,"false",,"true","true","B16-Test Beamline",,,"Biology and Bio-materials","","XRF imaging; high resolution XRF imaging; human bone; element correlations","Bone","Osteoporosis, Non-Communicable Diseases, Health & Wellbeing, Life Sciences & Biotech, Diffraction",,,"25/01/2022"
"14530","10.14279/depositonce-14779",,"DLS:000017000014530","X-ray tomographic investigation and rational design of battery materials for rechargeable lithium-metal batteries and beyond","Chao Yang","false","Published (Approved)","01/2022","18936","Thesis",,,,,"false",,"true","true","I13-2-Diamond Manchester Imaging",,,"Materials, Chemistry, Energy","","lithium battery; potassium-ion battery; anode materials; X-ray imaging; X-ray tomography","Batteries; Lithium-ion; Potassium-ion","Energy Storage, Energy, Physical Chemistry, Energy Materials, Chemistry, Materials Science, Imaging, Tomography",,,"31/01/2022"
"14935",,,"DLS:000000000014935","Investigating nanoscale catalysts from primary growth to catalytic activity","George F. Tierney","false","Published (Approved)","01/2022","","Thesis",,,,,"false",,"true","true","E01-JEM ARM 200CF",,,"Chemistry","",,,"Physical Chemistry, Catalysis, Chemistry, Nanoscience/Nanotechnology, Microscopy, Electron Microscopy (EM), Scanning Transmission Electron Microscopy (STEM)",,,"08/06/2022"
"14024",,,"DLS:000014000014024","The development of ceria-based catalysts for automotive after-treatment applications","Ruairi O'Donnell","false","Published (Approved)","12/2021","","Thesis",,,,,"false",,"true","true","B18-Core EXAFS",,,"Chemistry, Materials","","Ceria; manganese oxidecatalysis; emission control; OMS-2; Ion bombardment; ion beam sputtering; catalytic convertor; diesel oxidation catalyst; three-way catalyst",,"Automotive, Physical Chemistry, Catalysis, Chemistry, Materials Science, Chemical Engineering, Engineering & Technology, Spectroscopy, X-ray Absorption Spectroscopy (XAS)",,,"19/09/2021"
"14365",,,"DLS:000007000014365","X-ray spectroscopy and electron microscopy of Martian meteorites and UV-IR spectroscopy of Martian brine analogues","Jack D. Piercy","false","Published (Approved)","12/2021","","Thesis",,,,,"false",,"true","true","I14-Hard X-ray Nanoprobe, I18-Microfocus Spectroscopy",,,"Earth Science","",,"Meteorites; Mars","Earth Sciences & Environment, Mineralogy, Geology, Diffraction, Imaging, Spectroscopy, X-ray Fluorescence (XRF), X-ray Absorption Spectroscopy (XAS), Geochemistry, Planetary Geology",,,"08/12/2021"
"14366",,,"DLS:000015000014366","Self-assembling behaviour of the peptide hormone PYY3-36 and its lipidated conjugates for future applications in controlling satiety levels","Samuel Burholt","false","Published (Approved)","12/2021","","Thesis",,,,,"false",,"true","true","B21-High Throughput SAXS, I22-Small angle scattering & Diffraction","BM29 at ESRF",,"Biology and Bio-materials, Chemistry, Medicine","",,"Obesity","Non-Communicable Diseases, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"08/12/2021"
"14390",,,"DLS:000015000014390","Molecular characterisation of eIF4A paralogues","Adrianna Dabrowska","false","Published (Approved)","12/2021","","Thesis",,,,,"false",,"true","true","B21-High Throughput SAXS",,,"Biology and Bio-materials, Chemistry","",,,"Non-Communicable Diseases, Health & Wellbeing, Cancer, Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"14/12/2021"
"15130",,,"DLS:000004000015130","Magnetic properties of epitaxial topological insulator Bi2Te3/MnTe bilayer and pulsed laser deposited polycrystalline CoFeB thin films","Geet Awana","false","Published (Approved)","12/2021","23748, 23378","Thesis",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)","POLREF AT ISIS",,"Materials, Physics","",,,"Surfaces, Quantum Materials, Physics, Electronics, Magnetism, Materials Science, interfaces and thin films, Spectroscopy, Circular Dichroism (CD), X-ray Absorption Spectroscopy (XAS), X-ray Magnetic Circular Dichroism (XMCD)",,,"11/08/2022"
"14341","10.17638/03141283",,"DLS:00001A000014341","Band alignments and interfaces in antimony selenide solar cells","Huw Shiel","false","Published (Approved)","11/2021","","Thesis",,,,,"false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Materials, Physics","",,"Photovoltaics; Semicodnuctors","Surfaces, Earth Sciences & Environment, Sustainable Energy Systems, Hard condensed matter - electronic properties, Energy, Physics, Climate Change, Energy Materials, Materials Science, interfaces and thin films, Spectroscopy, X-ray Photoelectron Spectroscopy (XPS), Hard X-ray Photoelectron Spectroscopy (HAXPES)",,,"03/12/2021"
"14324",,,"DLS:000002000014324","The importance of adaptor proteins and cell signalling in the control of peptidoglycan synthesis","Zoe Jane Rutter","false","Published (Approved)","11/2021","","Thesis",,,,,"false",,"true","true","I03-Macromolecular Crystallography, I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials","",,"Bacteria","Pathogens, Antibiotic Resistance, Infectious Diseases, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX), Fragment Screening",,,"30/11/2021"
"14499","10.7488/era/1697",,"DLS:00000D000014499","Phase stability in molecular materials at extreme conditions of temperature and pressure","Giulia Novelli","false","Published (Approved)","11/2021","","Thesis",,,,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry, Materials","",,,"Physical Chemistry, Chemistry, Materials Science, Diffraction, Single Crystal X-ray Diffraction (SXRD)",,,"24/01/2022"
"14211",,,"DLS:000002000014211","Investigating the mechanism through which amino acids activate a conserved serine/threonine protein kinase in Actinobacteria","Zacchaeus Newland-Smith","false","Published (Approved)","10/2021","14692, 10369, 8359","Thesis",,,,,"false",,"true","true","I03-Macromolecular Crystallography, I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials","","amino acids; serine/threonine kinase; actinobacteria; Respiratory Sciences","Bacteria; Tuberculosis (TB)","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"09/11/2021"
"14302",,,"DLS:00001A000014302","Surface and interface studies of molecular heterostructures on weakly interacting substrates","Qi Wang","false","Published (Approved)","10/2021","","Thesis",,,,,"false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Physics, Materials","","electronic characteristic; adsorption property; X-ray standing wave; X-ray photoelectron spectroscopy; heterostructure; ultraviolet photoelectron spectroscopy","Semiconductors","Surfaces, Physics, Hard condensed matter - structures, Materials Science, interfaces and thin films, Diffraction, X-ray Standing Wave (XSW)",,,"26/11/2021"
"14300",,,"DLS:00000B000014300","Development of 2D & 3D cadmium–zinc–telluride spectroscopic imagers for X-ray and gamma ray applications","Antonino Buttacavoli","false","Published (Approved)","10/2021","","Thesis",,,,,"false",,"true","true","B16-Test Beamline",,,"Physics","",,,"Detectors, Engineering & Technology, Diffraction",,,"25/11/2021"
"14625",,,"DLS:000015000014625","Recombinant protein for diagnostic purposes: expression optimization, purification and structural characterization","Lucrezia Savini","false","Published (Approved)","10/2021","","Thesis",,,,,"false",,"true","true","B21-High Throughput SAXS",,,"Biology and Bio-materials, Chemistry","",,"COVID-19; Viruses","Pathogens, Infectious Diseases, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"01/03/2022"
"14403","10.17863/CAM.78808",,"DLS:000015000014403","Self-assembly of azobenzene photosurfactants and the relationship with macroscopic properties","Elaine Kelly","false","Published (Approved)","09/2021","","Thesis",,,,,"false",,"true","true","B21-High Throughput SAXS",,,"Chemistry, Materials","","Surfactants; Soft Matter; Photoactive; Azobenzene; Self-Assembly; Templating; Photocatalysis; Small Angle Scattering; Rheology","Photocatalysis","Physical Chemistry, Catalysis, Chemistry, Materials Science, Scattering, Small Angle X-ray Scattering (SAXS)",,,"16/12/2021"
"14579",,,"DLS:000010000014579","Structure characterisation of new progresive types of metallic glasses","Andrea Lachova","false","Published (Approved)","09/2021","17628, 21642, 28087, 28139","Thesis",,,,,"false",,"true","true","I12-JEEP: Joint Engineering, Environmental and Processing",,,"Materials","","Metallic glass; biocompatible alloys; high-entropy alloys; high-energy X-ray diffraction","Alloys","Materials Science, Metallurgy, Imaging, Tomography",,,"16/02/2022"
"15717",,,"DLS:000010000015717","Process modelling and experimental validation of residual stress in metal additive manufacturing","Wenyou Zhang","false","Published (Approved)","09/2021","","Thesis",,,,,"false",,"true","true","I12-JEEP: Joint Engineering, Environmental and Processing",,,"Materials, Engineering","",,"Additive Manufacturing","Materials Engineering & Processes, Materials Science, Engineering & Technology, Diffraction",,,"29/01/2023"
"13933",,,"DLS:000014000013933","Cu and Ru catalysts: Rational design and structural evolution in co oxidation","Liqun Kang","false","Published (Approved)","08/2021","","Thesis",,,,,"false",,"true","true","B18-Core EXAFS",,,"Chemistry","",,,"Physical Chemistry, Catalysis, Chemistry, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS), X-ray Absorption Near Edge Structure (XANES)",,,"19/08/2021"
"13948","10.17877/DE290R-22350",,"DLS:000016000013948","Electronic and spin control in functional oxide heterostructures","Ronja Anika  Hinz","false","Published (Approved)","08/2021","","Thesis",,,,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering","BESSY II; PETRA III",,"Materials, Physics","",,"Ferromagnetism","Surfaces, Quantum Materials, Physics, Hard condensed matter - structures, Magnetism, Materials Science, interfaces and thin films, Spectroscopy, X-ray Photoelectron Spectroscopy (XPS), Hard X-ray Photoelectron Spectroscopy (HAXPES)",,,"25/08/2021"
"13952",,,"DLS:000000000013952","Cryo-electron microscopy of HPV16 pseudovirions reveal changes in capsid conformation upon furin cleavage","Melissa Lauren Marx","false","Published (Approved)","08/2021","","Thesis",,,,,"false",,"true","true","Krios I-Titan Krios I at Diamond",,,"Biology and Bio-materials","",,"Human Papillomavirus (HPV); Viruses","Pathogens, Non-Communicable Diseases, Infectious Diseases, Health & Wellbeing, Cancer, Structural biology, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"26/08/2021"
"14158","10.11606/T.60.2021.tde-27092021-150052",,"DLS:00000C000014158","X-ray crystallographic fragment screening against the human prion protein","Victor Lopes Rangel","false","Published (Approved)","08/2021","","Thesis",,,,,"false",,"true","true","I04-1-Macromolecular Crystallography (fixed wavelength), I23-Long wavelength MX","SOLEIL",,"Biology and Bio-materials","","Fragment screening; Fragment-based drug Discovery; Prion disease; Prion protein; Protein crystallography",,"Neurodegenerative Diseases, Non-Communicable Diseases, Health & Wellbeing, Neurology, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX), Long Wavelength Crystallography",,,"22/10/2021"
"14201","10.26083/tuprints-00018507",,"DLS:00001A000014201","Exfolierbarkeit diverser übergangsmetallbasierter MAX-Phasen (Various transition metal-based MAX phases can be exfoliated)","Minh Hai Tran","false","Published (Approved)","08/2021","","Thesis",,,,,"false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Materials, Chemistry","",,,"Physical Chemistry, Chemistry, Materials Science, Inorganic Chemistry, Spectroscopy, X-ray Photoelectron Spectroscopy (XPS)",,,"03/11/2021"
"14212","10.25560/91986",,"DLS:000002000014212","Structural and functional characterisation of the bacillus subtilis uridylyltransferase YngB","Chih-Hung Wu","false","Published (Approved)","08/2021","","Thesis",,,,,"false",,"true","true","I03-Macromolecular Crystallography, I04-Macromolecular Crystallography",,,"Biology and Bio-materials","",,"Bacteria","Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"09/11/2021"
"18322",,,"DLS:000016000018322","Study of the structure and dynamics of magnetic skyrmions","Richard Brearton","false","Published (Approved)","08/2021","","Thesis",,,,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering",,,"Materials, Physics","",,"Skyrmions; Data Storage","Quantum Materials, Physics, Hard condensed matter - structures, Components & Micro-systems, Information & Communication Technologies, Magnetism, Materials Science, Scattering, Resonant Elastic X-ray Scattering (REXS)",,,"21/08/2024"
"13786",,,"DLS:000015000013786","Guanylate Cyclase Activating Protein 1 monomer-dimer equilibrium controlled by Ca2+ or Mg2+ binding: hints to understand retinal Guanylate Cyclase regulation","Francesco Boni","false","Published (Approved)","07/2021","","Thesis",,,,,"false",,"true","true","B21-High Throughput SAXS","BM29 at ESRF",,"Biology and Bio-materials, Chemistry","",,,"Biochemistry, Chemistry, Biophysics, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"08/07/2021"
"13639","10.7488/era/943",,"DLS:000006000013639","Towards high pressure resonant X-ray diffraction experiments on I16","María Isabel Povedano-Fuentes","false","Published (Approved)","07/2021","","Thesis",,,,,"false",,"true","true","I16-Materials and Magnetism",,,"Technique Development, Materials, Physics","",,,"Hard condensed matter - electronic properties, Technique Development - Materials Science, Physics, Materials Science, Scattering, Resonant Elastic X-ray Scattering (REXS)",,,"01/06/2021"
